仓库编号	仓库名称	商品编码	商品名称	品牌名称	分类名称	商品属性	年份	季节	单价	颜色编号	颜色名称	规格编号	规格名称	版型名	实际库存	在购库存	在途库存	预订库存	已配库存	挂账库存	可配库存	配码库存	装箱库存	包装库存	实存金额
19HL1SM005	森马福建恒隆宁德万达店	12078161007001231	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	0012	中花灰	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007001233	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	0012	中花灰	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007110033	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	1100	本白	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007560631	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	5606	卡其	31	L		5.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.0000	0.0000	0.0000	0.0000	895.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007560633	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	5606	卡其	33	XL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007560636	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	5606	卡其	36	XXL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007665027	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	6650	中国红	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007665029	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	6650	中国红	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007900027	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	27	S		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1074.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007900029	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	29	M		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1253.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007900031	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	31	L		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1253.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007900033	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007900036	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161007900038	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	38	XXXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013001227	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0012	中花灰	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	438.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013001229	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0012	中花灰	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013001231	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0012	中花灰	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013001233	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0012	中花灰	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013001236	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0012	中花灰	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013001238	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0012	中花灰	38	XXXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013371136	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	3711	浅土黄	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013470129	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	4701	深绿	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013470131	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	4701	深绿	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013470138	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	4701	深绿	38	XXXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161013900036	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	9000	黑色	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161014012129	男款连帽卫衣	森马	卫衣	商品	2018	S7	239.0000	0121	灰白色调	29	M		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	239.00
19HL1SM005	森马福建恒隆宁德万达店	12078161014018129	男款连帽卫衣	森马	卫衣	商品	2018	S7	239.0000	0181	蓝白色调	29	M		7.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0000	0.0000	0.0000	0.0000	1673.00
19HL1SM005	森马福建恒隆宁德万达店	12078161200110033	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	1100	本白	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161200482231	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	4822	橄榄绿	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161200482233	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	4822	橄榄绿	33	XL		6.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	1074.00
19HL1SM005	森马福建恒隆宁德万达店	12078161200482236	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	4822	橄榄绿	36	XXL		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	358.00
19HL1SM005	森马福建恒隆宁德万达店	12078161200900033	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	33	XL		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	716.00
19HL1SM005	森马福建恒隆宁德万达店	12078161200900038	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	179.0000	9000	黑色	38	XXXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	179.00
19HL1SM005	森马福建恒隆宁德万达店	12078161201110031	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	199.0000	1100	本白	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	12078161201900029	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	199.0000	9000	黑色	29	M		-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000	0.0000	0.0000	0.0000	-199.00
19HL1SM005	森马福建恒隆宁德万达店	12078161201900031	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	199.0000	9000	黑色	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	199.00
19HL1SM005	森马福建恒隆宁德万达店	12078161213900029	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	159.0000	9000	黑色	29	M		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	477.00
19HL1SM005	森马福建恒隆宁德万达店	12078161213900031	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	159.0000	9000	黑色	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	159.00
19HL1SM005	森马福建恒隆宁德万达店	12078161213900033	男款不戴帽卫衣	森马	卫衣	商品	2018	S7	159.0000	9000	黑色	33	XL		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	477.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220001329	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0013	深花灰	29	M		-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000	0.0000	0.0000	0.0000	-219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220001331	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	0013	深花灰	31	L		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220110029	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	1100	本白	29	M		-1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-1.0000	0.0000	0.0000	0.0000	-219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220110033	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	1100	本白	33	XL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220482227	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	4822	橄榄绿	27	S		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	438.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220482231	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	4822	橄榄绿	31	L		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	657.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220482236	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	4822	橄榄绿	36	XXL		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	219.00
19HL1SM005	森马福建恒隆宁德万达店	12078161220900029	男款连帽卫衣	森马	卫衣	商品	2018	S7	219.0000	9000	黑色	29	M		4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	876.00
19HL1SM005	森马福建恒隆宁德万达店	12078270056900027	女款慢跑休闲长裤	森马	休闲长裤	商品	2018	S7	139.0000	9000	黑色	27	S		1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	139.00
19HL1SM005	森马福建恒隆宁德万达店	12078270056900029	女款慢跑休闲长裤	森马	休闲长裤	商品	2018	S7	139.0000	9000	黑色	29	M		2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	278.00
19HL1SM005	森马福建恒隆宁德万达店	12078270057900027	女款慢跑休闲长裤	森马	休闲长裤	商品	2018	S7	179.0000	9000	黑色	27	S		3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	537.00
